study,kind,record_index,phase,status,clock_boot_id,start_ns,finish_ns,duration_s,bytes_acquired,details
legacy-comparison,inherited_or_current_setup,0,source-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,262764393603051,262768334950432,3.941347381,203559997,source-acquisition; retained local logs and artifacts
legacy-protocol-failure,inherited_or_current_setup,0,source-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,262764393603051,262768334950432,3.941347381,203559997,source-acquisition; retained local logs and artifacts
legacy-comparison,inherited_or_current_setup,1,model-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,262768395958038,262811996753960,43.600795922,1266425774,model-acquisition; retained local logs and artifacts
legacy-protocol-failure,inherited_or_current_setup,1,model-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,262768395958038,262811996753960,43.600795922,1266425774,model-acquisition; retained local logs and artifacts
legacy-comparison,inherited_or_current_setup,2,build,FAILED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,262812057781123,262829398167912,17.340386789,12121092,build; retained local logs and artifacts
legacy-protocol-failure,inherited_or_current_setup,2,build,FAILED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,262812057781123,262829398167912,17.340386789,12121092,build; retained local logs and artifacts
legacy-comparison,inherited_or_current_setup,3,build,FAILED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,262995593248208,263121629656133,126.036407925,56535198,GCC8 link configuration recovery; source unchanged; original failed build and all costs retained
legacy-protocol-failure,inherited_or_current_setup,3,build,FAILED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,262995593248208,263121629656133,126.036407925,56535198,GCC8 link configuration recovery; source unchanged; original failed build and all costs retained
legacy-comparison,inherited_or_current_setup,4,build,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263424104976025,263441225141148,17.120165123,29561368,GCC8 link configuration recovery; reviewed CTAD patch on pinned source; both original failed builds and all costs retained
legacy-protocol-failure,inherited_or_current_setup,4,build,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263424104976025,263441225141148,17.120165123,29561368,GCC8 link configuration recovery; reviewed CTAD patch on pinned source; both original failed builds and all costs retained
legacy-comparison,inherited_or_current_setup,5,runtime-verification,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263534754333486,263535450688659,0.696355173,0,local binary version and model/backend SHA-256 verification
legacy-protocol-failure,inherited_or_current_setup,5,runtime-verification,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263534754333486,263535450688659,0.696355173,0,local binary version and model/backend SHA-256 verification
legacy-comparison,inherited_or_current_setup,6,runtime-protocol-validation,FAILED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263535490720577,263574302386372,38.811665795,0,"{""attempt_id"": ""attempt-79ef9215fce64bbb86824cbcd11c9d16"", ""attempt_sha256"": ""06d37917391d75f04de4862276c1c7f7c9c4051bee3d68b4495abed167427cb8"", ""expected_requests"": 128, ""missing_requests"": 98, ""observed_requests"": 30, ""prior_study"": ""cpu-20260908-01"", ""scope"": ""original immutable failed client-normalization attempt; no candidate arm measured; not deleted or relabeled; positive efficiency claim remains ineligible for this allocation"", ""status"": ""INTERRUPTED""}"
legacy-protocol-failure,native_attempt,attempt-79ef9215fce64bbb86824cbcd11c9d16,attempt,INTERRUPTED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263535490720577,263574302386372,38.811665795,,baseline
legacy-comparison,inherited_or_current_setup,7,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263574302386372,263574365322166,0.062935794,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-protocol-failure,inherited_or_current_setup,6,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263574302386372,263574365322166,0.062935794,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,inherited_or_current_setup,8,runtime-verification,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263880763309395,263881453678212,0.690368817,0,local binary version and model/backend SHA-256 verification
legacy-comparison,native_attempt,attempt-c82e85b5a55f4d2ea23a96d3b643ba55,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,263881513488207,264042523303524,161.009815317,,baseline
legacy-comparison,inherited_or_current_setup,9,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264042523303524,264042618949609,0.095646085,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-7e8d30b9fe014d74a2983459225b1145,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264042673448624,264123176203496,80.502754872,,candidate
legacy-comparison,inherited_or_current_setup,10,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264123176203496,264123322725843,0.146522347,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-c8478af2e19a441baa00086d2455f5f3,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264123421035458,264203869165932,80.448130474,,candidate
legacy-comparison,inherited_or_current_setup,11,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264203869165932,264204058827182,0.18966125,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-ff893fe67723474c9f6da20edbeec395,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264204201005816,264370562109785,166.361103969,,baseline
legacy-comparison,inherited_or_current_setup,12,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264370562109785,264370819405020,0.257295235,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-415f123085be4036a4720561cc6fac27,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264371011625606,264536047469070,165.035843464,,baseline
legacy-comparison,inherited_or_current_setup,13,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264536047469070,264536343273246,0.295804176,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-807b9d388a774011acbb04d391d1191b,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264536579409986,264616941010294,80.361600308,,candidate
legacy-comparison,inherited_or_current_setup,14,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264616941010294,264617288119003,0.347108709,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-e998bd9edfc24cdc9d9b114042c66bdd,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264617567419493,264781219579598,163.652160105,,baseline
legacy-comparison,inherited_or_current_setup,15,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264781219579598,264781700154027,0.480574429,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-2b30a89a94b84ead9df92a9ac8003ab6,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264782075377053,264810972636048,28.897258995,,candidate
legacy-comparison,inherited_or_current_setup,16,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264810972636048,264811410963930,0.438327882,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-2b0790a3a70c4e55b26b20fcb6176933,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264811761017463,264840038981593,28.27796413,,candidate
legacy-comparison,inherited_or_current_setup,17,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264840038981593,264840525550484,0.486568891,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-658054606e3744f0a397f220d88b7170,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264840913492632,264998207394874,157.293902242,,baseline
legacy-comparison,inherited_or_current_setup,18,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264998207394874,264998807923077,0.600528203,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-2fd2e65f95d44d8eaece2f96086beb53,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,264999276557222,265157520924695,158.244367473,,baseline
legacy-comparison,inherited_or_current_setup,19,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,265157520924695,265158132130285,0.61120559,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
legacy-comparison,native_attempt,attempt-f5e310022c50421eb0c8fbaca9a8c64b,attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,265158628550216,265186923222100,28.294671884,,candidate
legacy-comparison,inherited_or_current_setup,20,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,265186923222100,265187607622260,0.68440016,0,"raw evidence hashing, immutable attempt publication and inventory reconciliation"
14b,inherited_or_current_setup,0,source-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,267650599952549,267653993683191,3.393730642,203560001,source-acquisition; exact source/model profile; all logs retained
confirmation-14b,inherited_or_current_setup,0,source-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,267650599952549,267653993683191,3.393730642,203560001,source-acquisition; exact source/model profile; all logs retained
development,inherited_or_current_setup,0,source-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,267650599952549,267653993683191,3.393730642,203560001,source-acquisition; exact source/model profile; all logs retained
14b,inherited_or_current_setup,1,model-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,267654053342734,269039296706754,1385.24336402,29547718862,model-acquisition; exact source/model profile; all logs retained
confirmation-14b,inherited_or_current_setup,1,model-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,267654053342734,269039296706754,1385.24336402,29547718862,model-acquisition; exact source/model profile; all logs retained
development,inherited_or_current_setup,1,model-acquisition,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,267654053342734,269039296706754,1385.24336402,29547718862,model-acquisition; exact source/model profile; all logs retained
14b,inherited_or_current_setup,2,build,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,269039338319780,269090033173571,50.694853791,91272566,build; exact source/model profile; all logs retained
confirmation-14b,inherited_or_current_setup,2,build,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,269039338319780,269090033173571,50.694853791,91272566,build; exact source/model profile; all logs retained
development,inherited_or_current_setup,2,build,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,269039338319780,269090033173571,50.694853791,91272566,build; exact source/model profile; all logs retained
14b,inherited_or_current_setup,3,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271078581638070,271078589922117,0.008284047,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
confirmation-14b,inherited_or_current_setup,3,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271078581638070,271078589922117,0.008284047,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
development,inherited_or_current_setup,3,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271078581638070,271078589922117,0.008284047,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
14b,inherited_or_current_setup,4,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271078610986649,271175228741085,96.617754436,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-ef23c70543104805b968deb5c49ea142"",""source_attempt_sha256"":""71c53484ecac5aac87bf719605ad7517199b163e03cbc0266cd9d8d77f158fe0"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
confirmation-14b,inherited_or_current_setup,4,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271078610986649,271175228741085,96.617754436,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-ef23c70543104805b968deb5c49ea142"",""source_attempt_sha256"":""71c53484ecac5aac87bf719605ad7517199b163e03cbc0266cd9d8d77f158fe0"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
development,inherited_or_current_setup,4,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271078610986649,271175228741085,96.617754436,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-ef23c70543104805b968deb5c49ea142"",""source_attempt_sha256"":""71c53484ecac5aac87bf719605ad7517199b163e03cbc0266cd9d8d77f158fe0"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
14b,inherited_or_current_setup,5,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271175228741085,271175290742764,0.062001679,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,5,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271175228741085,271175290742764,0.062001679,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,5,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271175228741085,271175290742764,0.062001679,0,raw hashing and immutable recipe-attempt publication
14b,inherited_or_current_setup,6,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271175314341787,271239693667903,64.379326116,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-feeb086c3bf648dd9770a98792ac4635"",""source_attempt_sha256"":""723de5dcf65959f652751f2e5238879e216e789f079c3ccaa8d9b3db771fc11d"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
confirmation-14b,inherited_or_current_setup,6,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271175314341787,271239693667903,64.379326116,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-feeb086c3bf648dd9770a98792ac4635"",""source_attempt_sha256"":""723de5dcf65959f652751f2e5238879e216e789f079c3ccaa8d9b3db771fc11d"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
development,inherited_or_current_setup,6,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271175314341787,271239693667903,64.379326116,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-feeb086c3bf648dd9770a98792ac4635"",""source_attempt_sha256"":""723de5dcf65959f652751f2e5238879e216e789f079c3ccaa8d9b3db771fc11d"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
14b,inherited_or_current_setup,7,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271239693667903,271239748757796,0.055089893,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,7,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271239693667903,271239748757796,0.055089893,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,7,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271239693667903,271239748757796,0.055089893,0,raw hashing and immutable recipe-attempt publication
14b,inherited_or_current_setup,8,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271239773900448,271302754089694,62.980189246,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-32b79126ee88461b9928ee5d34ebf2e0"",""source_attempt_sha256"":""58069c00aeaa9df1ca7172564ee7e64afbc6c74f76690431d66ace03c3e2e992"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
confirmation-14b,inherited_or_current_setup,8,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271239773900448,271302754089694,62.980189246,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-32b79126ee88461b9928ee5d34ebf2e0"",""source_attempt_sha256"":""58069c00aeaa9df1ca7172564ee7e64afbc6c74f76690431d66ace03c3e2e992"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
development,inherited_or_current_setup,8,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271239773900448,271302754089694,62.980189246,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-32b79126ee88461b9928ee5d34ebf2e0"",""source_attempt_sha256"":""58069c00aeaa9df1ca7172564ee7e64afbc6c74f76690431d66ace03c3e2e992"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
14b,inherited_or_current_setup,9,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271302754089694,271302818416576,0.064326882,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,9,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271302754089694,271302818416576,0.064326882,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,9,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271302754089694,271302818416576,0.064326882,0,raw hashing and immutable recipe-attempt publication
14b,inherited_or_current_setup,10,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271302851746334,271398857876832,96.006130498,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-192da4ce255c41ee96a5e87290d1998d"",""source_attempt_sha256"":""04a210939664bad26f26e8cc2db6a109a2ba9ca400f6220a87b5d19cfe4ace91"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
confirmation-14b,inherited_or_current_setup,10,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271302851746334,271398857876832,96.006130498,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-192da4ce255c41ee96a5e87290d1998d"",""source_attempt_sha256"":""04a210939664bad26f26e8cc2db6a109a2ba9ca400f6220a87b5d19cfe4ace91"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
development,inherited_or_current_setup,10,predecessor-study-attempt,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271302851746334,271398857876832,96.006130498,0,"{""expected_requests"":8,""observed_requests"":8,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-192da4ce255c41ee96a5e87290d1998d"",""source_attempt_sha256"":""04a210939664bad26f26e8cc2db6a109a2ba9ca400f6220a87b5d19cfe4ace91"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""8bee2851104647af831546ec6d75de87""}"
14b,inherited_or_current_setup,11,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271398857876832,271398953267220,0.095390388,0,raw hashing and immutable recipe-attempt publication
confirmation-14b,inherited_or_current_setup,11,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271398857876832,271398953267220,0.095390388,0,raw hashing and immutable recipe-attempt publication
development,inherited_or_current_setup,11,artifact-finalization,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271398857876832,271398953267220,0.095390388,0,raw hashing and immutable recipe-attempt publication
14b,inherited_or_current_setup,12,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271452661627428,271452708154195,0.046526767,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
confirmation-14b,inherited_or_current_setup,12,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271452661627428,271452708154195,0.046526767,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
development,inherited_or_current_setup,12,runtime-admission,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271452661627428,271452708154195,0.046526767,0,recipe/setup/hardware/prior-cost admission; actual shard and binary verification occurs inside each retained attempt
14b,inherited_or_current_setup,13,predecessor-study-attempt,INTERRUPTED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271452807327013,271491405291334,38.597964321,0,"{""expected_requests"":8,""observed_requests"":2,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-3d51d5a6e6a548c9ae3f0655bf6c41cf"",""source_attempt_sha256"":""afaef0a5ea238838d3787a240b7ba2567bc77edd7f80a34ebcebc96fc7daef27"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""1423c6c92493420aadeac4fddd29145c""}"
confirmation-14b,inherited_or_current_setup,13,predecessor-study-attempt,INTERRUPTED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271452807327013,271491405291334,38.597964321,0,"{""expected_requests"":8,""observed_requests"":2,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-3d51d5a6e6a548c9ae3f0655bf6c41cf"",""source_attempt_sha256"":""afaef0a5ea238838d3787a240b7ba2567bc77edd7f80a34ebcebc96fc7daef27"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""1423c6c92493420aadeac4fddd29145c""}"
development,inherited_or_current_setup,13,predecessor-study-attempt,INTERRUPTED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271452807327013,271491405291334,38.597964321,0,"{""expected_requests"":8,""observed_requests"":2,""purpose"":""DEVELOPMENT"",""scope"":""prior recipe trial retained, not a cell in this recipe"",""source_attempt_id"":""attempt-3d51d5a6e6a548c9ae3f0655bf6c41cf"",""source_attempt_sha256"":""afaef0a5ea238838d3787a240b7ba2567bc77edd7f80a34ebcebc96fc7daef27"",""source_config_sha256"":""ca33891a79a8d02c71b924ca73b2ccee453c9067a39cc346cc8bdd5c3f6bf8e9"",""source_recipe_sha256"":""28a1de610c82ff42cd01ff0bca24414b2629c3fb91832b0f45eb0173dcaa54a4"",""source_session_id"":""1423c6c92493420aadeac4fddd29145c""}"
14b,inherited_or_current_setup,14,recovery-reconciliation,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271491405291334,271491429868334,0.024577,0,"retained interrupted/publication attempt; recovery wait, raw hashing and finalization"
confirmation-14b,inherited_or_current_setup,14,recovery-reconciliation,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271491405291334,271491429868334,0.024577,0,"retained interrupted/publication attempt; recovery wait, raw hashing and finalization"
development,inherited_or_current_setup,14,recovery-reconciliation,COMPLETED,bf6e335a-b7ba-4c68-ba5f-b7c47549b388,271491405291334,271491429868334,0.024577,0,"retained interrupted/publication attempt; recovery wait, raw hashing and finalization"
